,0,0,0
0,https://www.dayton-phoenix.com/siteMap.php,https://www.dayton-phoenix.com/,1
1,https://www.dayton-phoenix.com/siteCredits.php,https://www.dayton-phoenix.com/,1
2,https://www.dayton-phoenix.com/divisions.php,https://www.dayton-phoenix.com/,1
3,https://www.dayton-phoenix.com/news.php,https://www.dayton-phoenix.com/,1
4,https://www.dayton-phoenix.com/productCategories.php,https://www.dayton-phoenix.com/,1
5,https://www.dayton-phoenix.com/serviceCenters.php,https://www.dayton-phoenix.com/,1
6,https://www.dayton-phoenix.com/contact.php,https://www.dayton-phoenix.com/,1
7,https://www.dayton-phoenix.com//divisions.php,https://www.dayton-phoenix.com/,1
8,https://www.dayton-phoenix.com/index.php?dt=FL,https://www.dayton-phoenix.com/,1
9,https://www.dayton-phoenix.com/index.php?dt=PL,https://www.dayton-phoenix.com/,1
10,https://www.dayton-phoenix.com/index.php?dt=OH,https://www.dayton-phoenix.com/,1
11,https://www.dayton-phoenix.com/index.php?dt=ES,https://www.dayton-phoenix.com/,1
12,https://www.dayton-phoenix.com/index.php?dt=SV,https://www.dayton-phoenix.com/,1
13,https://www.dayton-phoenix.com/news.php?newsId=38,https://www.dayton-phoenix.com/,1
14,https://www.dayton-phoenix.com/news.php?newsId=37,https://www.dayton-phoenix.com/,1
15,https://www.dayton-phoenix.com/news.php?newsId=36,https://www.dayton-phoenix.com/,1
16,https://www.dayton-phoenix.com/news.php?newsId=35,https://www.dayton-phoenix.com/,1
17,https://www.dayton-phoenix.com/productCategoryDetail.php?categoryId=99,https://www.dayton-phoenix.com/,1
18,https://www.dayton-phoenix.com/productCategories.php?categoryId=103,https://www.dayton-phoenix.com/,1
19,https://www.dayton-phoenix.com/dpg.css,https://www.dayton-phoenix.com/,1
20,https://www.dayton-phoenix.com/colorbox.css,https://www.dayton-phoenix.com/,1
21,https://www.dayton-phoenix.com/rss.php,https://www.dayton-phoenix.com/,1
22,https://www.dayton-phoenix.com/i/dpgLogo.gif,https://www.dayton-phoenix.com/,1
23,https://www.dayton-phoenix.com/i/divFL.png,https://www.dayton-phoenix.com/,1
24,https://www.dayton-phoenix.com/i/divButton-on.gif,https://www.dayton-phoenix.com/,1
25,https://www.dayton-phoenix.com/i/divButton-off.gif,https://www.dayton-phoenix.com/,1
26,https://www.dayton-phoenix.com/i/catThumb/Rotor%20Iron-Web.png,https://www.dayton-phoenix.com/,1
27,https://www.dayton-phoenix.com/i/catThumb/Resistor-Box.png,https://www.dayton-phoenix.com/,1
28,https://www.dayton-phoenix.com/productCategories.php?categoryId=115,https://www.dayton-phoenix.com/siteMap.php,2
29,https://www.dayton-phoenix.com/productCategories.php?categoryId=54,https://www.dayton-phoenix.com/siteMap.php,2
30,https://www.dayton-phoenix.com/productCategories.php?categoryId=55,https://www.dayton-phoenix.com/siteMap.php,2
31,https://www.dayton-phoenix.com/productCategories.php?categoryId=21,https://www.dayton-phoenix.com/siteMap.php,2
32,https://www.dayton-phoenix.com/productCategories.php?categoryId=92,https://www.dayton-phoenix.com/siteMap.php,2
33,https://www.dayton-phoenix.com/productCategories.php?categoryId=58,https://www.dayton-phoenix.com/siteMap.php,2
34,https://www.dayton-phoenix.com/productCategories.php?categoryId=122,https://www.dayton-phoenix.com/siteMap.php,2
35,https://www.dayton-phoenix.com/productCategories.php?categoryId=124,https://www.dayton-phoenix.com/siteMap.php,2
36,https://www.dayton-phoenix.com/productCategories.php?categoryId=116,https://www.dayton-phoenix.com/siteMap.php,2
37,https://www.dayton-phoenix.com/news.php?newsId=34,https://www.dayton-phoenix.com/siteMap.php,2
38,https://www.dayton-phoenix.com/news.php?newsId=27,https://www.dayton-phoenix.com/siteMap.php,2
39,https://www.dayton-phoenix.com/news.php?newsId=26,https://www.dayton-phoenix.com/siteMap.php,2
40,https://www.dayton-phoenix.com/minerals.php,https://www.dayton-phoenix.com/siteMap.php,2
41,https://www.dayton-phoenix.com/news.php?newsId=28,https://www.dayton-phoenix.com/siteMap.php,2
42,https://www.dayton-phoenix.com/suppdiv.php,https://www.dayton-phoenix.com/siteMap.php,2
43,https://www.dayton-phoenix.com/productCategories.php?categoryId=59,https://www.dayton-phoenix.com/siteMap.php,2
44,https://www.dayton-phoenix.com/productCategories.php?categoryId=46,https://www.dayton-phoenix.com/siteMap.php,2
45,https://www.dayton-phoenix.com/productCategories.php?categoryId=104,https://www.dayton-phoenix.com/siteMap.php,2
46,https://www.dayton-phoenix.com/history.php,https://www.dayton-phoenix.com/siteMap.php,2
47,https://www.dayton-phoenix.com/productCategories.php?categoryId=62,https://www.dayton-phoenix.com/siteMap.php,2
48,https://www.dayton-phoenix.com/productCategories.php?categoryId=135,https://www.dayton-phoenix.com/siteMap.php,2
49,https://www.dayton-phoenix.com/productCategoryDetail.php?categoryId=127,https://www.dayton-phoenix.com/siteMap.php,2
